extracted_row	pmid	isolate_id	drug	normalized_drug	genome_id	matched_accessions	genome_match_status	extracted_sir_raw	extracted_sir	ground_truth_sir_raw	ground_truth_sir	sir_result	extracted_mic_sign_raw	extracted_mic_raw	extracted_mic_sign	extracted_mic	ground_truth_mic_sign	ground_truth_mic	mic_result
350	29729180	1517-60	teicoplanin	teicoplanin	1280.25993	ERS2213342,SAMEA104602060	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
351	29729180	1517-60	vancomycin	vancomycin	1280.25993	ERS2213342,SAMEA104602060	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	=	1	CORRECT
352	29729180	1517-60	chloramphenicol	chloramphenicol	1280.25993	ERS2213342,SAMEA104602060	MATCHED	S	S	Susceptible	S	CORRECT	=	8	=	8	=	8	CORRECT
353	29729180	1517-60	rifampin	rifampin	1280.25993	ERS2213342,SAMEA104602060	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.03	<=	0.03	<=	0.03	CORRECT
354	29729180	1519-62	penicillin	penicillin	1280.25994	ERS2213343,SAMEA104602061	MATCHED	R	R	Resistant	R	CORRECT	>=	0.5	>=	0.5	>=	0.5	CORRECT
355	29729180	1519-62	oxacillin	oxacillin	1280.25994	ERS2213343,SAMEA104602061	MATCHED	S	S	Susceptible	S	CORRECT	=	0.5	=	0.5	=	0.5	CORRECT
356	29729180	1519-62	gentamicin	gentamicin	1280.25994	ERS2213343,SAMEA104602061	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
357	29729180	1519-62	ciprofloxacin	ciprofloxacin	1280.25994	ERS2213343,SAMEA104602061	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
358	29729180	1519-62	erythromycin	erythromycin	1280.25994	ERS2213343,SAMEA104602061	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	=	1	CORRECT
359	29729180	1519-62	clindamycin	clindamycin	1280.25994	ERS2213343,SAMEA104602061	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	=	0.25	CORRECT
360	29729180	1519-62	tetracycline	tetracycline	1280.25994	ERS2213343,SAMEA104602061	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	1	CORRECT
361	29729180	1519-62	fusidic acid	fusidic acid	1280.25994	ERS2213343,SAMEA104602061	MATCHED	R	R	Resistant	R	CORRECT	>=	32	>=	32	>=	32	CORRECT
362	29729180	1519-62	mupirocin	mupirocin	1280.25994	ERS2213343,SAMEA104602061	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	2	CORRECT
363	29729180	1519-62	trimethoprim	trimethoprim	1280.25994	ERS2213343,SAMEA104602061	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
364	29729180	1519-62	linezolid	linezolid	1280.25994	ERS2213343,SAMEA104602061	MATCHED	S	S	Susceptible	S	CORRECT	=	2	=	2	=	2	CORRECT
365	29729180	1519-62	daptomycin	daptomycin	1280.25994	ERS2213343,SAMEA104602061	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	=	0.25	CORRECT
366	29729180	1519-62	teicoplanin	teicoplanin	1280.25994	ERS2213343,SAMEA104602061	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
367	29729180	1519-62	vancomycin	vancomycin	1280.25994	ERS2213343,SAMEA104602061	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	=	1	CORRECT
368	29729180	1519-62	chloramphenicol	chloramphenicol	1280.25994	ERS2213343,SAMEA104602061	MATCHED	S	S	Susceptible	S	CORRECT	=	8	=	8	=	8	CORRECT
369	29729180	1519-62	rifampin	rifampin	1280.25994	ERS2213343,SAMEA104602061	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.03	<=	0.03	<=	0.03	CORRECT
370	29729180	1521-58	penicillin	penicillin	1280.25995	ERS2213344,SAMEA104602062	MATCHED	S	S	Susceptible	S	CORRECT	=	0.12	=	0.12	=	0.12	CORRECT
371	29729180	1521-58	oxacillin	oxacillin	1280.25995	ERS2213344,SAMEA104602062	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.25	<=	0.25	<=	0.25	CORRECT
372	29729180	1521-58	gentamicin	gentamicin	1280.25995	ERS2213344,SAMEA104602062	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
373	29729180	1521-58	ciprofloxacin	ciprofloxacin	1280.25995	ERS2213344,SAMEA104602062	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
374	29729180	1521-58	erythromycin	erythromycin	1280.25995	ERS2213344,SAMEA104602062	MATCHED	S	S	Susceptible	S	CORRECT	=	0.5	=	0.5	=	0.5	CORRECT
375	29729180	1521-58	clindamycin	clindamycin	1280.25995	ERS2213344,SAMEA104602062	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	=	0.25	CORRECT
376	29729180	1521-58	tetracycline	tetracycline	1280.25995	ERS2213344,SAMEA104602062	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	1	CORRECT
377	29729180	1521-58	fusidic acid	fusidic acid	1280.25995	ERS2213344,SAMEA104602062	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
378	29729180	1521-58	mupirocin	mupirocin	1280.25995	ERS2213344,SAMEA104602062	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	2	CORRECT
379	29729180	1521-58	trimethoprim	trimethoprim	1280.25995	ERS2213344,SAMEA104602062	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
380	29729180	1521-58	linezolid	linezolid	1280.25995	ERS2213344,SAMEA104602062	MATCHED	S	S	Susceptible	S	CORRECT	=	2	=	2	=	2	CORRECT
381	29729180	1521-58	daptomycin	daptomycin	1280.25995	ERS2213344,SAMEA104602062	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	=	0.25	CORRECT
382	29729180	1521-58	teicoplanin	teicoplanin	1280.25995	ERS2213344,SAMEA104602062	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
383	29729180	1521-58	vancomycin	vancomycin	1280.25995	ERS2213344,SAMEA104602062	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	=	1	CORRECT
384	29729180	1521-58	chloramphenicol	chloramphenicol	1280.25995	ERS2213344,SAMEA104602062	MATCHED	S	S	Susceptible	S	CORRECT	=	8	=	8	=	8	CORRECT
385	29729180	1521-58	rifampin	rifampin	1280.25995	ERS2213344,SAMEA104602062	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.03	<=	0.03	<=	0.03	CORRECT
386	29729180	1523-64	penicillin	penicillin	1280.26001	ERS2213345,SAMEA104602063	MATCHED	R	R	Resistant	R	CORRECT	>=	0.5	>=	0.5	>=	0.5	CORRECT
387	29729180	1523-64	oxacillin	oxacillin	1280.26001	ERS2213345,SAMEA104602063	MATCHED	R	R	Resistant	R	CORRECT	>=	4	>=	4	>=	4	CORRECT
388	29729180	1523-64	gentamicin	gentamicin	1280.26001	ERS2213345,SAMEA104602063	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
389	29729180	1523-64	ciprofloxacin	ciprofloxacin	1280.26001	ERS2213345,SAMEA104602063	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
390	29729180	1523-64	erythromycin	erythromycin	1280.26001	ERS2213345,SAMEA104602063	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	=	1	CORRECT
391	29729180	1523-64	clindamycin	clindamycin	1280.26001	ERS2213345,SAMEA104602063	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	=	0.25	CORRECT
392	29729180	1523-64	tetracycline	tetracycline	1280.26001	ERS2213345,SAMEA104602063	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	1	CORRECT
393	29729180	1523-64	fusidic acid	fusidic acid	1280.26001	ERS2213345,SAMEA104602063	MATCHED	R	R	Resistant	R	CORRECT	=	16	=	16	=	16	CORRECT
394	29729180	1523-64	mupirocin	mupirocin	1280.26001	ERS2213345,SAMEA104602063	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	2	CORRECT
395	29729180	1523-64	trimethoprim	trimethoprim	1280.26001	ERS2213345,SAMEA104602063	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	=	1	CORRECT
396	29729180	1523-64	linezolid	linezolid	1280.26001	ERS2213345,SAMEA104602063	MATCHED	S	S	Susceptible	S	CORRECT	=	2	=	2	=	2	CORRECT
397	29729180	1523-64	daptomycin	daptomycin	1280.26001	ERS2213345,SAMEA104602063	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	=	0.25	CORRECT
398	29729180	1523-64	teicoplanin	teicoplanin	1280.26001	ERS2213345,SAMEA104602063	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
399	29729180	1523-64	vancomycin	vancomycin	1280.26001	ERS2213345,SAMEA104602063	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	=	1	CORRECT
400	29729180	1523-64	chloramphenicol	chloramphenicol	1280.26001	ERS2213345,SAMEA104602063	MATCHED	S	S	Susceptible	S	CORRECT	=	8	=	8	=	8	CORRECT
401	29729180	1523-64	rifampin	rifampin	1280.26001	ERS2213345,SAMEA104602063	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.03	<=	0.03	<=	0.03	CORRECT
402	29729180	1533-70	penicillin	penicillin	1280.26000	ERS2213346,SAMEA104602064	MATCHED	R	R	Resistant	R	CORRECT	>=	0.5	>=	0.5	>=	0.5	CORRECT
403	29729180	1533-70	oxacillin	oxacillin	1280.26000	ERS2213346,SAMEA104602064	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.25	<=	0.25	<=	0.25	CORRECT
404	29729180	1533-70	gentamicin	gentamicin	1280.26000	ERS2213346,SAMEA104602064	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
405	29729180	1533-70	ciprofloxacin	ciprofloxacin	1280.26000	ERS2213346,SAMEA104602064	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
406	29729180	1533-70	erythromycin	erythromycin	1280.26000	ERS2213346,SAMEA104602064	MATCHED	S	S	Susceptible	S	CORRECT	=	0.5	=	0.5	=	0.5	CORRECT
407	29729180	1533-70	clindamycin	clindamycin	1280.26000	ERS2213346,SAMEA104602064	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	=	0.25	CORRECT
408	29729180	1533-70	tetracycline	tetracycline	1280.26000	ERS2213346,SAMEA104602064	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	1	CORRECT
409	29729180	1533-70	fusidic acid	fusidic acid	1280.26000	ERS2213346,SAMEA104602064	MATCHED	R	R	Resistant	R	CORRECT	=	16	=	16	=	16	CORRECT
410	29729180	1533-70	mupirocin	mupirocin	1280.26000	ERS2213346,SAMEA104602064	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	2	CORRECT
411	29729180	1533-70	trimethoprim	trimethoprim	1280.26000	ERS2213346,SAMEA104602064	MATCHED	S	S	Susceptible	S	CORRECT	=	2	=	2	=	2	CORRECT
412	29729180	1533-70	linezolid	linezolid	1280.26000	ERS2213346,SAMEA104602064	MATCHED	S	S	Susceptible	S	CORRECT	=	2	=	2	=	2	CORRECT
413	29729180	1533-70	daptomycin	daptomycin	1280.26000	ERS2213346,SAMEA104602064	MATCHED	S	S	Susceptible	S	CORRECT	=	0.5	=	0.5	=	0.5	CORRECT
414	29729180	1533-70	teicoplanin	teicoplanin	1280.26000	ERS2213346,SAMEA104602064	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
415	29729180	1533-70	vancomycin	vancomycin	1280.26000	ERS2213346,SAMEA104602064	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	=	1	CORRECT
416	29729180	1533-70	chloramphenicol	chloramphenicol	1280.26000	ERS2213346,SAMEA104602064	MATCHED	S	S	Susceptible	S	CORRECT	=	8	=	8	=	8	CORRECT
417	29729180	1533-70	rifampin	rifampin	1280.26000	ERS2213346,SAMEA104602064	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.03	<=	0.03	<=	0.03	CORRECT
418	29729180	1536-68	penicillin	penicillin	1280.26002	ERS2213347,SAMEA104602065	MATCHED	S	S	Susceptible	S	CORRECT	=	0.12	=	0.12	=	0.12	CORRECT
419	29729180	1536-68	oxacillin	oxacillin	1280.26002	ERS2213347,SAMEA104602065	MATCHED	S	S	Susceptible	S	CORRECT	=	0.5	=	0.5	=	0.5	CORRECT
420	29729180	1536-68	gentamicin	gentamicin	1280.26002	ERS2213347,SAMEA104602065	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
421	29729180	1536-68	ciprofloxacin	ciprofloxacin	1280.26002	ERS2213347,SAMEA104602065	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
422	29729180	1536-68	erythromycin	erythromycin	1280.26002	ERS2213347,SAMEA104602065	MATCHED	S	S	Susceptible	S	CORRECT	=	0.5	=	0.5	=	0.5	CORRECT
423	29729180	1536-68	clindamycin	clindamycin	1280.26002	ERS2213347,SAMEA104602065	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	=	0.25	CORRECT
424	29729180	1536-68	tetracycline	tetracycline	1280.26002	ERS2213347,SAMEA104602065	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	1	CORRECT
425	29729180	1536-68	fusidic acid	fusidic acid	1280.26002	ERS2213347,SAMEA104602065	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
426	29729180	1536-68	mupirocin	mupirocin	1280.26002	ERS2213347,SAMEA104602065	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	2	CORRECT
427	29729180	1536-68	trimethoprim	trimethoprim	1280.26002	ERS2213347,SAMEA104602065	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	=	1	CORRECT
428	29729180	1536-68	linezolid	linezolid	1280.26002	ERS2213347,SAMEA104602065	MATCHED	S	S	Susceptible	S	CORRECT	=	2	=	2	=	2	CORRECT
429	29729180	1536-68	daptomycin	daptomycin	1280.26002	ERS2213347,SAMEA104602065	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	=	0.25	CORRECT
430	29729180	1536-68	teicoplanin	teicoplanin	1280.26002	ERS2213347,SAMEA104602065	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
431	29729180	1536-68	vancomycin	vancomycin	1280.26002	ERS2213347,SAMEA104602065	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	=	1	CORRECT
432	29729180	1536-68	chloramphenicol	chloramphenicol	1280.26002	ERS2213347,SAMEA104602065	MATCHED	S	S	Susceptible	S	CORRECT	=	8	=	8	=	8	CORRECT
433	29729180	1536-68	rifampin	rifampin	1280.26002	ERS2213347,SAMEA104602065	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.03	<=	0.03	<=	0.03	CORRECT
434	29729180	1540-72	penicillin	penicillin	1280.25996	ERS2213348,SAMEA104602066	MATCHED	R	R	Resistant	R	CORRECT	>=	0.5	>=	0.5	>=	0.5	CORRECT
435	29729180	1540-72	oxacillin	oxacillin	1280.25996	ERS2213348,SAMEA104602066	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.25	<=	0.25	<=	0.25	CORRECT
436	29729180	1540-72	gentamicin	gentamicin	1280.25996	ERS2213348,SAMEA104602066	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
437	29729180	1540-72	ciprofloxacin	ciprofloxacin	1280.25996	ERS2213348,SAMEA104602066	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
438	29729180	1540-72	erythromycin	erythromycin	1280.25996	ERS2213348,SAMEA104602066	MATCHED	S	S	Susceptible	S	CORRECT	=	0.5	=	0.5	=	0.5	CORRECT
439	29729180	1540-72	clindamycin	clindamycin	1280.25996	ERS2213348,SAMEA104602066	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	=	0.25	CORRECT
440	29729180	1540-72	tetracycline	tetracycline	1280.25996	ERS2213348,SAMEA104602066	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	1	CORRECT
441	29729180	1540-72	fusidic acid	fusidic acid	1280.25996	ERS2213348,SAMEA104602066	MATCHED	R	R	Resistant	R	CORRECT	=	4	=	4	=	4	CORRECT
442	29729180	1540-72	mupirocin	mupirocin	1280.25996	ERS2213348,SAMEA104602066	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	2	CORRECT
443	29729180	1540-72	trimethoprim	trimethoprim	1280.25996	ERS2213348,SAMEA104602066	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
444	29729180	1540-72	linezolid	linezolid	1280.25996	ERS2213348,SAMEA104602066	MATCHED	S	S	Susceptible	S	CORRECT	=	2	=	2	=	2	CORRECT
445	29729180	1540-72	daptomycin	daptomycin	1280.25996	ERS2213348,SAMEA104602066	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	=	0.25	CORRECT
446	29729180	1540-72	teicoplanin	teicoplanin	1280.25996	ERS2213348,SAMEA104602066	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
447	29729180	1540-72	vancomycin	vancomycin	1280.25996	ERS2213348,SAMEA104602066	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	=	1	CORRECT
448	29729180	1540-72	chloramphenicol	chloramphenicol	1280.25996	ERS2213348,SAMEA104602066	MATCHED	S	S	Susceptible	S	CORRECT	=	8	=	8	=	8	CORRECT
449	29729180	1540-72	rifampin	rifampin	1280.25996	ERS2213348,SAMEA104602066	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.03	<=	0.03	<=	0.03	CORRECT
450	29729180	1547-74	penicillin	penicillin	1280.25997	ERS2213349,SAMEA104602067	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.03	<=	0.03	<=	0.03	CORRECT
451	29729180	1547-74	oxacillin	oxacillin	1280.25997	ERS2213349,SAMEA104602067	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.25	<=	0.25	<=	0.25	CORRECT
452	29729180	1547-74	gentamicin	gentamicin	1280.25997	ERS2213349,SAMEA104602067	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
453	29729180	1547-74	ciprofloxacin	ciprofloxacin	1280.25997	ERS2213349,SAMEA104602067	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
454	29729180	1547-74	erythromycin	erythromycin	1280.25997	ERS2213349,SAMEA104602067	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	=	1	CORRECT
455	29729180	1547-74	clindamycin	clindamycin	1280.25997	ERS2213349,SAMEA104602067	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	=	0.25	CORRECT
456	29729180	1547-74	tetracycline	tetracycline	1280.25997	ERS2213349,SAMEA104602067	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	1	CORRECT
457	29729180	1547-74	fusidic acid	fusidic acid	1280.25997	ERS2213349,SAMEA104602067	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
458	29729180	1547-74	mupirocin	mupirocin	1280.25997	ERS2213349,SAMEA104602067	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	2	CORRECT
459	29729180	1547-74	trimethoprim	trimethoprim	1280.25997	ERS2213349,SAMEA104602067	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
460	29729180	1547-74	linezolid	linezolid	1280.25997	ERS2213349,SAMEA104602067	MATCHED	S	S	Susceptible	S	CORRECT	=	2	=	2	=	2	CORRECT
461	29729180	1547-74	daptomycin	daptomycin	1280.25997	ERS2213349,SAMEA104602067	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	=	0.25	CORRECT
462	29729180	1547-74	teicoplanin	teicoplanin	1280.25997	ERS2213349,SAMEA104602067	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
463	29729180	1547-74	vancomycin	vancomycin	1280.25997	ERS2213349,SAMEA104602067	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	=	1	CORRECT
464	29729180	1547-74	chloramphenicol	chloramphenicol	1280.25997	ERS2213349,SAMEA104602067	MATCHED	S	S	Susceptible	S	CORRECT	=	8	=	8	=	8	CORRECT
465	29729180	1547-74	rifampin	rifampin	1280.25997	ERS2213349,SAMEA104602067	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.03	<=	0.03	<=	0.03	CORRECT
466	29729180	1560-82	penicillin	penicillin	1280.25998	ERS2213350,SAMEA104602068	MATCHED	R	R	Resistant	R	CORRECT	>=	0.5	>=	0.5	>=	0.5	CORRECT
467	29729180	1560-82	oxacillin	oxacillin	1280.25998	ERS2213350,SAMEA104602068	MATCHED	S	S	Susceptible	S	CORRECT	=	0.5	=	0.5	=	0.5	CORRECT
468	29729180	1560-82	gentamicin	gentamicin	1280.25998	ERS2213350,SAMEA104602068	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
469	29729180	1560-82	ciprofloxacin	ciprofloxacin	1280.25998	ERS2213350,SAMEA104602068	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
470	29729180	1560-82	erythromycin	erythromycin	1280.25998	ERS2213350,SAMEA104602068	MATCHED	S	S	Susceptible	S	CORRECT	=	0.5	=	0.5	=	0.5	CORRECT
471	29729180	1560-82	clindamycin	clindamycin	1280.25998	ERS2213350,SAMEA104602068	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	=	0.25	CORRECT
472	29729180	1560-82	tetracycline	tetracycline	1280.25998	ERS2213350,SAMEA104602068	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	1	CORRECT
473	29729180	1560-82	fusidic acid	fusidic acid	1280.25998	ERS2213350,SAMEA104602068	MATCHED	R	R	Resistant	R	CORRECT	>=	32	>=	32	>=	32	CORRECT
474	29729180	1560-82	mupirocin	mupirocin	1280.25998	ERS2213350,SAMEA104602068	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	2	CORRECT
475	29729180	1560-82	trimethoprim	trimethoprim	1280.25998	ERS2213350,SAMEA104602068	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	=	1	CORRECT
476	29729180	1560-82	linezolid	linezolid	1280.25998	ERS2213350,SAMEA104602068	MATCHED	S	S	Susceptible	S	CORRECT	=	2	=	2	=	2	CORRECT
477	29729180	1560-82	daptomycin	daptomycin	1280.25998	ERS2213350,SAMEA104602068	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	=	0.25	CORRECT
478	29729180	1560-82	teicoplanin	teicoplanin	1280.25998	ERS2213350,SAMEA104602068	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
479	29729180	1560-82	vancomycin	vancomycin	1280.25998	ERS2213350,SAMEA104602068	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	=	1	CORRECT
480	29729180	1560-82	chloramphenicol	chloramphenicol	1280.25998	ERS2213350,SAMEA104602068	MATCHED	S	S	Susceptible	S	CORRECT	=	8	=	8	=	8	CORRECT
481	29729180	1560-82	rifampin	rifampin	1280.25998	ERS2213350,SAMEA104602068	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.03	<=	0.03	<=	0.03	CORRECT
482	29729180	1564-78	penicillin	penicillin	1280.25999	ERS2213351,SAMEA104602069	MATCHED	R	R	Resistant	R	CORRECT	>=	0.5	>=	0.5	>=	0.5	CORRECT
483	29729180	1564-78	oxacillin	oxacillin	1280.25999	ERS2213351,SAMEA104602069	MATCHED	S	S	Susceptible	S	CORRECT	=	0.5	=	0.5	=	0.5	CORRECT
484	29729180	1564-78	gentamicin	gentamicin	1280.25999	ERS2213351,SAMEA104602069	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
485	29729180	1564-78	ciprofloxacin	ciprofloxacin	1280.25999	ERS2213351,SAMEA104602069	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
486	29729180	1564-78	erythromycin	erythromycin	1280.25999	ERS2213351,SAMEA104602069	MATCHED	R	R	Resistant	R	CORRECT	>=	8	>=	8	>=	8	CORRECT
487	29729180	1564-78	clindamycin	clindamycin	1280.25999	ERS2213351,SAMEA104602069	MATCHED	R	R	Resistant	R	CORRECT	=	0.25	=	0.25	=	0.25	CORRECT
488	29729180	1564-78	tetracycline	tetracycline	1280.25999	ERS2213351,SAMEA104602069	MATCHED	S	S	Susceptible	S	CORRECT	<=	1	<=	1	<=	1	CORRECT
489	29729180	1564-78	fusidic acid	fusidic acid	1280.25999	ERS2213351,SAMEA104602069	MATCHED	R	R	Resistant	R	CORRECT	=	16	=	16	=	16	CORRECT
490	29729180	1564-78	mupirocin	mupirocin	1280.25999	ERS2213351,SAMEA104602069	MATCHED	S	S	Susceptible	S	CORRECT	<=	2	<=	2	<=	2	CORRECT
491	29729180	1564-78	trimethoprim	trimethoprim	1280.25999	ERS2213351,SAMEA104602069	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	=	1	CORRECT
492	29729180	1564-78	linezolid	linezolid	1280.25999	ERS2213351,SAMEA104602069	MATCHED	S	S	Susceptible	S	CORRECT	=	2	=	2	=	2	CORRECT
493	29729180	1564-78	daptomycin	daptomycin	1280.25999	ERS2213351,SAMEA104602069	MATCHED	S	S	Susceptible	S	CORRECT	=	0.25	=	0.25	=	0.25	CORRECT
494	29729180	1564-78	teicoplanin	teicoplanin	1280.25999	ERS2213351,SAMEA104602069	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.5	<=	0.5	<=	0.5	CORRECT
495	29729180	1564-78	vancomycin	vancomycin	1280.25999	ERS2213351,SAMEA104602069	MATCHED	S	S	Susceptible	S	CORRECT	=	1	=	1	=	1	CORRECT
496	29729180	1564-78	chloramphenicol	chloramphenicol	1280.25999	ERS2213351,SAMEA104602069	MATCHED	S	S	Susceptible	S	CORRECT	=	8	=	8	=	8	CORRECT
497	29729180	1564-78	rifampin	rifampin	1280.25999	ERS2213351,SAMEA104602069	MATCHED	S	S	Susceptible	S	CORRECT	<=	0.03	<=	0.03	<=	0.03	CORRECT
498	29729180	1565-80	penicillin	penicillin	1280.26003	ERS2213352,SAMEA104602070	MATCHED	R	R	Resistant	R	CORRECT	>=	0.5	>=	0.5	>=	0.5	CORRECT
