extracted_row	pmid	isolate_id	drug	normalized_drug	genome_id	matched_accessions	genome_match_status	extracted_sir_raw	extracted_sir	ground_truth_sir_raw	ground_truth_sir	sir_result	extracted_mic_sign_raw	extracted_mic_raw	extracted_mic_sign	extracted_mic	ground_truth_mic_sign	ground_truth_mic	mic_result
193	31474962	KG-39	levofloxacin	levofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	=	32.0	=	32			NOT_EVALUATED
194	31474962	KG-39	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	=	32	=	32			NOT_EVALUATED
195	31474962	KG-39	minocycline	minocycline			NO_GENOME_MATCH					NOT_EVALUATED	=	4.0	=	4			NOT_EVALUATED
196	31474962	KG-39	trimethoprim/sulfamethoxazole	trimethoprim/sulfamethoxazole			NO_GENOME_MATCH					NOT_EVALUATED	=	0.06	=	0.06			NOT_EVALUATED
197	31474962	KG-39	quinupristin/dalfopristin	quinupristin/dalfopristin			NO_GENOME_MATCH					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
198	31474962	KG-39	erythromycin	erythromycin			NO_GENOME_MATCH					NOT_EVALUATED	>	4	>	4			NOT_EVALUATED
199	31474962	KG-39	clindamycin	clindamycin			NO_GENOME_MATCH					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
200	31474962	KG-41	vancomycin	vancomycin			NO_GENOME_MATCH					NOT_EVALUATED	=	4.0	=	4			NOT_EVALUATED
201	31474962	KG-41	teicoplanin	teicoplanin			NO_GENOME_MATCH					NOT_EVALUATED	=	4.0	=	4			NOT_EVALUATED
202	31474962	KG-41	daptomycin	daptomycin			NO_GENOME_MATCH					NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
203	31474962	KG-41	linezolid	linezolid			NO_GENOME_MATCH					NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
204	31474962	KG-41	arbekacin	arbekacin			NO_GENOME_MATCH					NOT_EVALUATED	=	4.0	=	4			NOT_EVALUATED
205	31474962	KG-41	oxacillin	oxacillin			NO_GENOME_MATCH					NOT_EVALUATED	=	32	=	32			NOT_EVALUATED
206	31474962	KG-41	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	=	4.0	=	4			NOT_EVALUATED
207	31474962	KG-41	imipenem	imipenem			NO_GENOME_MATCH					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
208	31474962	KG-41	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
209	31474962	KG-41	biapenem	biapenem			NO_GENOME_MATCH					NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
210	31474962	KG-41	doripenem	doripenem			NO_GENOME_MATCH					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
211	31474962	KG-41	levofloxacin	levofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	=	32.0	=	32			NOT_EVALUATED
212	31474962	KG-41	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	=	64	=	64			NOT_EVALUATED
213	31474962	KG-41	minocycline	minocycline			NO_GENOME_MATCH					NOT_EVALUATED	=	8.0	=	8			NOT_EVALUATED
214	31474962	KG-41	trimethoprim/sulfamethoxazole	trimethoprim/sulfamethoxazole			NO_GENOME_MATCH					NOT_EVALUATED	=	0.06	=	0.06			NOT_EVALUATED
215	31474962	KG-41	quinupristin/dalfopristin	quinupristin/dalfopristin			NO_GENOME_MATCH					NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
216	31474962	KG-41	erythromycin	erythromycin			NO_GENOME_MATCH					NOT_EVALUATED	>	4	>	4			NOT_EVALUATED
217	31474962	KG-41	clindamycin	clindamycin			NO_GENOME_MATCH					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
218	31474962	KG-43	vancomycin	vancomycin			NO_GENOME_MATCH					NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
219	31474962	KG-43	teicoplanin	teicoplanin			NO_GENOME_MATCH					NOT_EVALUATED	=	4.0	=	4			NOT_EVALUATED
220	31474962	KG-43	daptomycin	daptomycin			NO_GENOME_MATCH					NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
221	31474962	KG-43	linezolid	linezolid			NO_GENOME_MATCH					NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
222	31474962	KG-43	arbekacin	arbekacin			NO_GENOME_MATCH					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
223	31474962	KG-43	oxacillin	oxacillin			NO_GENOME_MATCH					NOT_EVALUATED	=	128	=	128			NOT_EVALUATED
224	31474962	KG-43	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	=	8.0	=	8			NOT_EVALUATED
225	31474962	KG-43	imipenem	imipenem			NO_GENOME_MATCH					NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
226	31474962	KG-43	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
227	31474962	KG-43	biapenem	biapenem			NO_GENOME_MATCH					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
228	31474962	KG-43	doripenem	doripenem			NO_GENOME_MATCH					NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
229	31474962	KG-43	levofloxacin	levofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	=	32.0	=	32			NOT_EVALUATED
230	31474962	KG-43	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	=	64	=	64			NOT_EVALUATED
231	31474962	KG-43	minocycline	minocycline			NO_GENOME_MATCH					NOT_EVALUATED	=	8.0	=	8			NOT_EVALUATED
232	31474962	KG-43	trimethoprim/sulfamethoxazole	trimethoprim/sulfamethoxazole			NO_GENOME_MATCH					NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
233	31474962	KG-43	quinupristin/dalfopristin	quinupristin/dalfopristin			NO_GENOME_MATCH					NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
234	31474962	KG-43	erythromycin	erythromycin			NO_GENOME_MATCH					NOT_EVALUATED	>	4	>	4			NOT_EVALUATED
235	31474962	KG-43	clindamycin	clindamycin			NO_GENOME_MATCH					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
236	31474962	N315	vancomycin	vancomycin			NO_ACCESSIONS					NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
237	31474962	N315	teicoplanin	teicoplanin			NO_ACCESSIONS					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
238	31474962	N315	daptomycin	daptomycin			NO_ACCESSIONS					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
239	31474962	N315	linezolid	linezolid			NO_ACCESSIONS					NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
240	31474962	N315	arbekacin	arbekacin			NO_ACCESSIONS					NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
241	31474962	N315	oxacillin	oxacillin			NO_ACCESSIONS					NOT_EVALUATED	=	32	=	32			NOT_EVALUATED
242	31474962	N315	ampicillin	ampicillin			NO_ACCESSIONS					NOT_EVALUATED	=	16.0	=	16			NOT_EVALUATED
243	31474962	N315	imipenem	imipenem			NO_ACCESSIONS					NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
244	31474962	N315	meropenem	meropenem			NO_ACCESSIONS					NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
245	31474962	N315	biapenem	biapenem			NO_ACCESSIONS					NOT_EVALUATED	=	4	=	4			NOT_EVALUATED
246	31474962	N315	doripenem	doripenem			NO_ACCESSIONS					NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
247	31474962	N315	levofloxacin	levofloxacin			NO_ACCESSIONS					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
248	31474962	N315	ciprofloxacin	ciprofloxacin			NO_ACCESSIONS					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
249	31474962	N315	minocycline	minocycline			NO_ACCESSIONS					NOT_EVALUATED	=	0.125	=	0.125			NOT_EVALUATED
250	31474962	N315	trimethoprim/sulfamethoxazole	trimethoprim/sulfamethoxazole			NO_ACCESSIONS					NOT_EVALUATED	=	0.125	=	0.125			NOT_EVALUATED
251	31474962	N315	quinupristin/dalfopristin	quinupristin/dalfopristin			NO_ACCESSIONS					NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
252	31474962	N315	erythromycin	erythromycin			NO_ACCESSIONS					NOT_EVALUATED	>	4	>	4			NOT_EVALUATED
253	31474962	N315	clindamycin	clindamycin			NO_ACCESSIONS					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
254	31474962	Mu3	vancomycin	vancomycin			NO_ACCESSIONS					NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
255	31474962	Mu3	teicoplanin	teicoplanin			NO_ACCESSIONS					NOT_EVALUATED	=	8.0	=	8			NOT_EVALUATED
256	31474962	Mu3	daptomycin	daptomycin			NO_ACCESSIONS					NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
257	31474962	Mu3	linezolid	linezolid			NO_ACCESSIONS					NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
258	31474962	Mu3	arbekacin	arbekacin			NO_ACCESSIONS					NOT_EVALUATED	=	4.0	=	4			NOT_EVALUATED
259	31474962	Mu3	oxacillin	oxacillin			NO_ACCESSIONS					NOT_EVALUATED	>	128	>	128			NOT_EVALUATED
260	31474962	Mu3	ampicillin	ampicillin			NO_ACCESSIONS					NOT_EVALUATED	=	16.0	=	16			NOT_EVALUATED
261	31474962	Mu3	imipenem	imipenem			NO_ACCESSIONS					NOT_EVALUATED	=	64	=	64			NOT_EVALUATED
262	31474962	Mu3	meropenem	meropenem			NO_ACCESSIONS					NOT_EVALUATED	=	32	=	32			NOT_EVALUATED
263	31474962	Mu3	biapenem	biapenem			NO_ACCESSIONS					NOT_EVALUATED	=	64	=	64			NOT_EVALUATED
264	31474962	Mu3	doripenem	doripenem			NO_ACCESSIONS					NOT_EVALUATED	=	32	=	32			NOT_EVALUATED
265	31474962	Mu3	levofloxacin	levofloxacin			NO_ACCESSIONS					NOT_EVALUATED	=	16.0	=	16			NOT_EVALUATED
266	31474962	Mu3	ciprofloxacin	ciprofloxacin			NO_ACCESSIONS					NOT_EVALUATED	=	32	=	32			NOT_EVALUATED
267	31474962	Mu3	minocycline	minocycline			NO_ACCESSIONS					NOT_EVALUATED	=	16.0	=	16			NOT_EVALUATED
268	31474962	Mu3	trimethoprim/sulfamethoxazole	trimethoprim/sulfamethoxazole			NO_ACCESSIONS					NOT_EVALUATED	=	0.125	=	0.125			NOT_EVALUATED
269	31474962	Mu3	quinupristin/dalfopristin	quinupristin/dalfopristin			NO_ACCESSIONS					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
270	31474962	Mu3	erythromycin	erythromycin			NO_ACCESSIONS					NOT_EVALUATED	>	4	>	4			NOT_EVALUATED
271	31474962	Mu3	clindamycin	clindamycin			NO_ACCESSIONS					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
272	31474962	Mu50	vancomycin	vancomycin			NO_ACCESSIONS					NOT_EVALUATED	=	8.0	=	8			NOT_EVALUATED
273	31474962	Mu50	teicoplanin	teicoplanin			NO_ACCESSIONS					NOT_EVALUATED	=	8.0	=	8			NOT_EVALUATED
274	31474962	Mu50	daptomycin	daptomycin			NO_ACCESSIONS					NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
275	31474962	Mu50	linezolid	linezolid			NO_ACCESSIONS					NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
276	31474962	Mu50	arbekacin	arbekacin			NO_ACCESSIONS					NOT_EVALUATED	=	4.0	=	4			NOT_EVALUATED
277	31474962	Mu50	oxacillin	oxacillin			NO_ACCESSIONS					NOT_EVALUATED	>	128	>	128			NOT_EVALUATED
278	31474962	Mu50	ampicillin	ampicillin			NO_ACCESSIONS					NOT_EVALUATED	=	16.0	=	16			NOT_EVALUATED
279	31474962	Mu50	imipenem	imipenem			NO_ACCESSIONS					NOT_EVALUATED	=	16	=	16			NOT_EVALUATED
280	31474962	Mu50	meropenem	meropenem			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
281	31474962	Mu50	biapenem	biapenem			NO_ACCESSIONS					NOT_EVALUATED	=	16	=	16			NOT_EVALUATED
282	31474962	Mu50	doripenem	doripenem			NO_ACCESSIONS					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
283	31474962	Mu50	levofloxacin	levofloxacin			NO_ACCESSIONS					NOT_EVALUATED	=	32.0	=	32			NOT_EVALUATED
284	31474962	Mu50	ciprofloxacin	ciprofloxacin			NO_ACCESSIONS					NOT_EVALUATED	>	16	>	16			NOT_EVALUATED
285	31474962	Mu50	minocycline	minocycline			NO_ACCESSIONS					NOT_EVALUATED	=	8.0	=	8			NOT_EVALUATED
286	31474962	Mu50	trimethoprim/sulfamethoxazole	trimethoprim/sulfamethoxazole			NO_ACCESSIONS					NOT_EVALUATED	=	0.125	=	0.125			NOT_EVALUATED
287	31474962	Mu50	quinupristin/dalfopristin	quinupristin/dalfopristin			NO_ACCESSIONS					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
288	31474962	Mu50	erythromycin	erythromycin			NO_ACCESSIONS					NOT_EVALUATED	>	4	>	4			NOT_EVALUATED
289	31474962	Mu50	clindamycin	clindamycin			NO_ACCESSIONS					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
290	31474962	ATCC29213	vancomycin	vancomycin			NO_ACCESSIONS					NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
291	31474962	ATCC29213	teicoplanin	teicoplanin			NO_ACCESSIONS					NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
292	31474962	ATCC29213	daptomycin	daptomycin			NO_ACCESSIONS					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
293	31474962	ATCC29213	linezolid	linezolid			NO_ACCESSIONS					NOT_EVALUATED	=	2.0	=	2			NOT_EVALUATED
294	31474962	ATCC29213	arbekacin	arbekacin			NO_ACCESSIONS					NOT_EVALUATED	=	1.0	=	1			NOT_EVALUATED
295	31474962	ATCC29213	oxacillin	oxacillin			NO_ACCESSIONS					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
296	31474962	ATCC29213	ampicillin	ampicillin			NO_ACCESSIONS					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
297	31474962	ATCC29213	imipenem	imipenem			NO_ACCESSIONS					NOT_EVALUATED	<=	0.06	<=	0.06			NOT_EVALUATED
298	31474962	ATCC29213	meropenem	meropenem			NO_ACCESSIONS					NOT_EVALUATED	<=	0.06	<=	0.06			NOT_EVALUATED
299	31474962	ATCC29213	biapenem	biapenem			NO_ACCESSIONS					NOT_EVALUATED	<=	0.06	<=	0.06			NOT_EVALUATED
300	31474962	ATCC29213	doripenem	doripenem			NO_ACCESSIONS					NOT_EVALUATED	<=	0.06	<=	0.06			NOT_EVALUATED
301	31474962	ATCC29213	levofloxacin	levofloxacin			NO_ACCESSIONS					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
302	31474962	ATCC29213	ciprofloxacin	ciprofloxacin			NO_ACCESSIONS					NOT_EVALUATED	=	0.25	=	0.25			NOT_EVALUATED
303	31474962	ATCC29213	minocycline	minocycline			NO_ACCESSIONS					NOT_EVALUATED	=	0.125	=	0.125			NOT_EVALUATED
304	31474962	ATCC29213	trimethoprim/sulfamethoxazole	trimethoprim/sulfamethoxazole			NO_ACCESSIONS					NOT_EVALUATED	=	0.125	=	0.125			NOT_EVALUATED
305	31474962	ATCC29213	quinupristin/dalfopristin	quinupristin/dalfopristin			NO_ACCESSIONS					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
306	31474962	ATCC29213	erythromycin	erythromycin			NO_ACCESSIONS					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
307	31474962	ATCC29213	clindamycin	clindamycin			NO_ACCESSIONS					NOT_EVALUATED	=	0.5	=	0.5			NOT_EVALUATED
