extracted_row	pmid	isolate_id	drug	normalized_drug	genome_id	matched_accessions	genome_match_status	extracted_sir_raw	extracted_sir	ground_truth_sir_raw	ground_truth_sir	sir_result	extracted_mic_sign_raw	extracted_mic_raw	extracted_mic_sign	extracted_mic	ground_truth_mic_sign	ground_truth_mic	mic_result
824	35756053	1D-085	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
825	35756053	1D-085	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
826	35756053	1D-085	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
827	35756053	1D-085	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
828	35756053	1D-085	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	>	4/76	>	4/76			NOT_EVALUATED
829	35756053	1D-085	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
830	35756053	1D-085	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
831	35756053	1D-085	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	>	16	>	16			NOT_EVALUATED
832	35756053	1D-086	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	>	32	>	32			NOT_EVALUATED
833	35756053	1D-086	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
834	35756053	1D-086	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
835	35756053	1D-086	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
836	35756053	1D-086	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
837	35756053	1D-086	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
838	35756053	1D-086	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	>	4/76	>	4/76			NOT_EVALUATED
839	35756053	1D-086	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
840	35756053	1D-086	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
841	35756053	1D-086	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	>	16	>	16			NOT_EVALUATED
842	35756053	1D-087	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
843	35756053	1D-087	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
844	35756053	1D-087	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
845	35756053	1D-087	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
846	35756053	1D-087	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
847	35756053	1D-087	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
848	35756053	1D-087	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5/9.5	<=	0.5/9.5			NOT_EVALUATED
849	35756053	1D-087	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
850	35756053	1D-087	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
851	35756053	1D-087	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
852	35756053	1D-088	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	>	32	>	32			NOT_EVALUATED
853	35756053	1D-088	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
854	35756053	1D-088	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
855	35756053	1D-088	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
856	35756053	1D-088	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
857	35756053	1D-088	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
858	35756053	1D-088	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5/9.5	<=	0.5/9.5			NOT_EVALUATED
859	35756053	1D-088	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
860	35756053	1D-088	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
861	35756053	1D-088	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
862	35756053	1D-089	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	>	32	>	32			NOT_EVALUATED
863	35756053	1D-089	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	>	32	>	32			NOT_EVALUATED
864	35756053	1D-089	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
865	35756053	1D-089	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
866	35756053	1D-089	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	>	4	>	4			NOT_EVALUATED
867	35756053	1D-089	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	=	16	=	16			NOT_EVALUATED
868	35756053	1D-089	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5/9.5	<=	0.5/9.5			NOT_EVALUATED
869	35756053	1D-089	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
870	35756053	1D-089	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
871	35756053	1D-089	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
872	35756053	1D-090	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
873	35756053	1D-090	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
874	35756053	1D-090	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
875	35756053	1D-090	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
876	35756053	1D-090	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
877	35756053	1D-090	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
878	35756053	1D-090	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5/9.5	<=	0.5/9.5			NOT_EVALUATED
879	35756053	1D-090	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
880	35756053	1D-090	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
881	35756053	1D-090	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
882	35756053	1D-091	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
883	35756053	1D-091	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
884	35756053	1D-091	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
885	35756053	1D-091	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
886	35756053	1D-091	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
887	35756053	1D-091	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
888	35756053	1D-091	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5/9.5	<=	0.5/9.5			NOT_EVALUATED
889	35756053	1D-091	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
890	35756053	1D-091	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
891	35756053	1D-091	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
892	35756053	1D-092	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	>	32	>	32			NOT_EVALUATED
893	35756053	1D-092	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
894	35756053	1D-092	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
895	35756053	1D-092	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
896	35756053	1D-092	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
897	35756053	1D-092	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
898	35756053	1D-092	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	>	4/76	>	4/76			NOT_EVALUATED
899	35756053	1D-092	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
900	35756053	1D-092	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
901	35756053	1D-092	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
902	35756053	1D-093	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
903	35756053	1D-093	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
904	35756053	1D-093	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
905	35756053	1D-093	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
906	35756053	1D-093	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
907	35756053	1D-093	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
908	35756053	1D-093	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5/9.5	<=	0.5/9.5			NOT_EVALUATED
909	35756053	1D-093	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
910	35756053	1D-093	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
911	35756053	1D-093	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
912	35756053	1D-094	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
913	35756053	1D-094	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
914	35756053	1D-094	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
915	35756053	1D-094	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
916	35756053	1D-094	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
917	35756053	1D-094	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
918	35756053	1D-094	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5/9.5	<=	0.5/9.5			NOT_EVALUATED
919	35756053	1D-094	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
920	35756053	1D-094	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
921	35756053	1D-094	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
922	35756053	1D-095	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
923	35756053	1D-095	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
924	35756053	1D-095	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
925	35756053	1D-095	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
926	35756053	1D-095	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
927	35756053	1D-095	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
928	35756053	1D-095	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5/9.5	<=	0.5/9.5			NOT_EVALUATED
929	35756053	1D-095	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
930	35756053	1D-095	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
931	35756053	1D-095	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
932	35756053	1D-096	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
933	35756053	1D-096	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
934	35756053	1D-096	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
935	35756053	1D-096	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
936	35756053	1D-096	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
937	35756053	1D-096	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
938	35756053	1D-096	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5/9.5	<=	0.5/9.5			NOT_EVALUATED
939	35756053	1D-096	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
940	35756053	1D-096	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
941	35756053	1D-096	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
942	35756053	1D-097	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
943	35756053	1D-097	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
944	35756053	1D-097	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
945	35756053	1D-097	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
946	35756053	1D-097	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
947	35756053	1D-097	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
948	35756053	1D-097	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5/9.5	<=	0.5/9.5			NOT_EVALUATED
949	35756053	1D-097	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
950	35756053	1D-097	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
951	35756053	1D-097	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
952	35756053	1D-098	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
953	35756053	1D-098	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
954	35756053	1D-098	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
955	35756053	1D-098	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
956	35756053	1D-098	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
957	35756053	1D-098	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
958	35756053	1D-098	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5/9.5	<=	0.5/9.5			NOT_EVALUATED
959	35756053	1D-098	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
960	35756053	1D-098	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
961	35756053	1D-098	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
962	35756053	1D-099	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
963	35756053	1D-099	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
964	35756053	1D-099	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
965	35756053	1D-099	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
966	35756053	1D-099	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
967	35756053	1D-099	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
968	35756053	1D-099	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5/9.5	<=	0.5/9.5			NOT_EVALUATED
969	35756053	1D-099	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
970	35756053	1D-099	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
971	35756053	1D-099	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
972	35756053	1D-100	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
973	35756053	1D-100	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
974	35756053	1D-100	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
975	35756053	1D-100	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
976	35756053	1D-100	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
977	35756053	1D-100	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
978	35756053	1D-100	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5/9.5	<=	0.5/9.5			NOT_EVALUATED
979	35756053	1D-100	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
980	35756053	1D-100	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
981	35756053	1D-100	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	=	1	=	1			NOT_EVALUATED
982	35756053	1D-101	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
983	35756053	1D-101	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
984	35756053	1D-101	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
985	35756053	1D-101	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
986	35756053	1D-101	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
987	35756053	1D-101	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
988	35756053	1D-101	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5/9.5	<=	0.5/9.5			NOT_EVALUATED
989	35756053	1D-101	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
990	35756053	1D-101	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
991	35756053	1D-101	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
992	35756053	1D-102	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	>	32	>	32			NOT_EVALUATED
993	35756053	1D-102	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
994	35756053	1D-102	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
995	35756053	1D-102	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
996	35756053	1D-102	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
997	35756053	1D-102	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
998	35756053	1D-102	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	>	4/76	>	4/76			NOT_EVALUATED
999	35756053	1D-102	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
1000	35756053	1D-102	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
1001	35756053	1D-102	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	>	16	>	16			NOT_EVALUATED
1002	35756053	1D-103	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
1003	35756053	1D-103	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
1004	35756053	1D-103	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
1005	35756053	1D-103	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
1006	35756053	1D-103	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
1007	35756053	1D-103	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	=	8	=	8			NOT_EVALUATED
1008	35756053	1D-103	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5/9.5	<=	0.5/9.5			NOT_EVALUATED
1009	35756053	1D-103	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
1010	35756053	1D-103	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
1011	35756053	1D-103	tetracycline	tetracycline			NO_GENOME_MATCH					NOT_EVALUATED	=	2	=	2			NOT_EVALUATED
1012	35756053	1D-104	ampicillin	ampicillin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
1013	35756053	1D-104	cefazolin	cefazolin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
1014	35756053	1D-104	meropenem	meropenem			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
1015	35756053	1D-104	gentamicin	gentamicin			NO_GENOME_MATCH					NOT_EVALUATED	<=	2	<=	2			NOT_EVALUATED
1016	35756053	1D-104	ciprofloxacin	ciprofloxacin			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5	<=	0.5			NOT_EVALUATED
1017	35756053	1D-104	cefoxitin	cefoxitin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
1018	35756053	1D-104	trimethoprim	trimethoprim			NO_GENOME_MATCH					NOT_EVALUATED	<=	0.5/9.5	<=	0.5/9.5			NOT_EVALUATED
1019	35756053	1D-104	tobramycin	tobramycin			NO_GENOME_MATCH					NOT_EVALUATED	<=	4	<=	4			NOT_EVALUATED
1020	35756053	1D-104	tigecycline	tigecycline			NO_GENOME_MATCH					NOT_EVALUATED	<=	1	<=	1			NOT_EVALUATED
