file_name	sheet_name	isolate_id	accession	drug	mic_sign	mic	sir_call	notes
Table_3.XLSX	Sheet1	JL043510201700110	SAMN26764387	NAL	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700110	SAMN26764387	CIP	=	0.125	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700110	SAMN26764387	AZM	<	4	S	
Table_3.XLSX	Sheet1	JL043510201700110	SAMN26764387	CHL	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700110	SAMN26764387	GEN	<	1	S	
Table_3.XLSX	Sheet1	JL043510201700110	SAMN26764387	SXT	<	0.25/4.75	S	
Table_3.XLSX	Sheet1	JL043510201700106	SAMN26764388	AMP	>	64	R	
Table_3.XLSX	Sheet1	JL043510201700106	SAMN26764388	CAZ	<	1	S	
Table_3.XLSX	Sheet1	JL043510201700106	SAMN26764388	AMS	=	32/16	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700106	SAMN26764388	CFX	<	2	S	
Table_3.XLSX	Sheet1	JL043510201700106	SAMN26764388	CTX	=	0.5	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700106	SAMN26764388	CFZ	=	8	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700106	SAMN26764388	IMP	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201700106	SAMN26764388	TET	>	32	R	
Table_3.XLSX	Sheet1	JL043510201700106	SAMN26764388	NAL	>	64	R	
Table_3.XLSX	Sheet1	JL043510201700106	SAMN26764388	CIP	=	0.25	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700106	SAMN26764388	AZM	<	4	S	
Table_3.XLSX	Sheet1	JL043510201700106	SAMN26764388	CHL	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700106	SAMN26764388	GEN	<	1	S	
Table_3.XLSX	Sheet1	JL043510201700106	SAMN26764388	SXT	<	0.25/4.75	S	
Table_3.XLSX	Sheet1	JL043510201700100	SAMN26764389	AMP	>	64	R	
Table_3.XLSX	Sheet1	JL043510201700100	SAMN26764389	CAZ	<	1	S	
Table_3.XLSX	Sheet1	JL043510201700100	SAMN26764389	AMS	=	32/16	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700100	SAMN26764389	CFX	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700100	SAMN26764389	CTX	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201700100	SAMN26764389	CFZ	=	4	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700100	SAMN26764389	IMP	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201700100	SAMN26764389	TET	>	32	R	
Table_3.XLSX	Sheet1	JL043510201700100	SAMN26764389	NAL	>	64	R	
Table_3.XLSX	Sheet1	JL043510201700100	SAMN26764389	CIP	<	0.03	S	
Table_3.XLSX	Sheet1	JL043510201700100	SAMN26764389	AZM	<	4	S	
Table_3.XLSX	Sheet1	JL043510201700100	SAMN26764389	CHL	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700100	SAMN26764389	GEN	<	1	S	
Table_3.XLSX	Sheet1	JL043510201700100	SAMN26764389	SXT	<	0.25/4.75	S	
Table_3.XLSX	Sheet1	JL043510201700095	SAMN26764390	AMP	>	64	R	
Table_3.XLSX	Sheet1	JL043510201700095	SAMN26764390	CAZ	=	2	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700095	SAMN26764390	AMS	=	32/16	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700095	SAMN26764390	CFX	=	16	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700095	SAMN26764390	CTX	=	1	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700095	SAMN26764390	CFZ	=	4	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700095	SAMN26764390	IMP	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201700095	SAMN26764390	TET	>	32	R	
Table_3.XLSX	Sheet1	JL043510201700095	SAMN26764390	NAL	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700095	SAMN26764390	CIP	=	1	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700095	SAMN26764390	AZM	<	4	S	
Table_3.XLSX	Sheet1	JL043510201700095	SAMN26764390	CHL	>	64	R	
Table_3.XLSX	Sheet1	JL043510201700095	SAMN26764390	GEN	=	32	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700095	SAMN26764390	SXT	=	0.5/9.5	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700002	SAMN26764391	AMP	>	64	R	
Table_3.XLSX	Sheet1	JL043510201700002	SAMN26764391	CAZ	=	2	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700002	SAMN26764391	AMS	=	32/16	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700002	SAMN26764391	CFX	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700002	SAMN26764391	CTX	=	0.5	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700002	SAMN26764391	CFZ	=	8	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700002	SAMN26764391	IMP	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201700002	SAMN26764391	TET	=	8	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700002	SAMN26764391	NAL	>	64	R	
Table_3.XLSX	Sheet1	JL043510201700002	SAMN26764391	CIP	=	0.25	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700002	SAMN26764391	AZM	<	4	S	
Table_3.XLSX	Sheet1	JL043510201700002	SAMN26764391	CHL	=	8	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201700002	SAMN26764391	GEN	<	1	S	
Table_3.XLSX	Sheet1	JL043510201700002	SAMN26764391	SXT	=	0.5/9.5	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600247	SAMN26764392	AMP	>	64	R	
Table_3.XLSX	Sheet1	JL043510201600247	SAMN26764392	CAZ	>	32	R	
Table_3.XLSX	Sheet1	JL043510201600247	SAMN26764392	AMS	=	32/16	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600247	SAMN26764392	CFX	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600247	SAMN26764392	CTX	=	1	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600247	SAMN26764392	CFZ	=	4	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600247	SAMN26764392	IMP	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201600247	SAMN26764392	TET	>	32	R	
Table_3.XLSX	Sheet1	JL043510201600247	SAMN26764392	NAL	=	64	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600247	SAMN26764392	CIP	=	0.25	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600247	SAMN26764392	AZM	<	4	S	
Table_3.XLSX	Sheet1	JL043510201600247	SAMN26764392	CHL	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600247	SAMN26764392	GEN	<	1	S	
Table_3.XLSX	Sheet1	JL043510201600247	SAMN26764392	SXT	<	0.25/4.75	S	
Table_3.XLSX	Sheet1	JL043510201600161	SAMN26764393	AMP	>	64	R	
Table_3.XLSX	Sheet1	JL043510201600161	SAMN26764393	CAZ	<	1	S	
Table_3.XLSX	Sheet1	JL043510201600161	SAMN26764393	AMS	=	32/16	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600161	SAMN26764393	CFX	=	8	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600161	SAMN26764393	CTX	=	0.5	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600161	SAMN26764393	CFZ	=	4	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600161	SAMN26764393	IMP	=	0.5	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600161	SAMN26764393	TET	>	32	R	
Table_3.XLSX	Sheet1	JL043510201600161	SAMN26764393	NAL	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600161	SAMN26764393	CIP	=	0.06	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600161	SAMN26764393	AZM	<	4	S	
Table_3.XLSX	Sheet1	JL043510201600161	SAMN26764393	CHL	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600161	SAMN26764393	GEN	<	1	S	
Table_3.XLSX	Sheet1	JL043510201600161	SAMN26764393	SXT	<	0.25/4.75	S	
Table_3.XLSX	Sheet1	JL043510201600130	SAMN26764394	AMP	>	64	R	
Table_3.XLSX	Sheet1	JL043510201600130	SAMN26764394	CAZ	=	2	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600130	SAMN26764394	AMS	=	16/8	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600130	SAMN26764394	CFX	>	64	R	
Table_3.XLSX	Sheet1	JL043510201600130	SAMN26764394	CTX	>	8	R	
Table_3.XLSX	Sheet1	JL043510201600130	SAMN26764394	CFZ	>	16	R	
Table_3.XLSX	Sheet1	JL043510201600130	SAMN26764394	IMP	=	0.5	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600130	SAMN26764394	TET	>	32	R	
Table_3.XLSX	Sheet1	JL043510201600130	SAMN26764394	NAL	=	8	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600130	SAMN26764394	CIP	=	0.25	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600130	SAMN26764394	AZM	<	4	S	
Table_3.XLSX	Sheet1	JL043510201600130	SAMN26764394	CHL	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600130	SAMN26764394	GEN	<	1	S	
Table_3.XLSX	Sheet1	JL043510201600130	SAMN26764394	SXT	>	1/19	S	
Table_3.XLSX	Sheet1	JL043510201600114	SAMN26764395	AMP	>	64	R	
Table_3.XLSX	Sheet1	JL043510201600114	SAMN26764395	CAZ	<	1	S	
Table_3.XLSX	Sheet1	JL043510201600114	SAMN26764395	AMS	=	16/8	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600114	SAMN26764395	CFX	<	2	S	
Table_3.XLSX	Sheet1	JL043510201600114	SAMN26764395	CTX	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201600114	SAMN26764395	CFZ	=	1	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600114	SAMN26764395	IMP	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201600114	SAMN26764395	TET	>	32	R	
Table_3.XLSX	Sheet1	JL043510201600114	SAMN26764395	NAL	>	64	R	
Table_3.XLSX	Sheet1	JL043510201600114	SAMN26764395	CIP	=	0.125	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600114	SAMN26764395	AZM	<	4	S	
Table_3.XLSX	Sheet1	JL043510201600114	SAMN26764395	CHL	<	2	S	
Table_3.XLSX	Sheet1	JL043510201600114	SAMN26764395	GEN	=	2	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600114	SAMN26764395	SXT	<	0.25/4.75	S	
Table_3.XLSX	Sheet1	JL043510201600102	SAMN26764396	AMP	>	64	R	
Table_3.XLSX	Sheet1	JL043510201600102	SAMN26764396	CAZ	<	1	S	
Table_3.XLSX	Sheet1	JL043510201600102	SAMN26764396	AMS	=	16/8	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600102	SAMN26764396	CFX	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600102	SAMN26764396	CTX	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201600102	SAMN26764396	CFZ	=	4	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600102	SAMN26764396	IMP	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201600102	SAMN26764396	TET	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600102	SAMN26764396	NAL	>	64	R	
Table_3.XLSX	Sheet1	JL043510201600102	SAMN26764396	CIP	<	0.25	I	
Table_3.XLSX	Sheet1	JL043510201600102	SAMN26764396	AZM	<	4	S	
Table_3.XLSX	Sheet1	JL043510201600102	SAMN26764396	CHL	=	8	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201600102	SAMN26764396	GEN	<	1	S	
Table_3.XLSX	Sheet1	JL043510201600102	SAMN26764396	SXT	<	0.25/4.75	S	
Table_3.XLSX	Sheet1	JL043510201500155	SAMN26764397	AMP	>	64	R	
Table_3.XLSX	Sheet1	JL043510201500155	SAMN26764397	CAZ	>	32	R	
Table_3.XLSX	Sheet1	JL043510201500155	SAMN26764397	AMS	>	64/32	R	
Table_3.XLSX	Sheet1	JL043510201500155	SAMN26764397	CFX	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500155	SAMN26764397	CTX	=	0.5	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500155	SAMN26764397	CFZ	=	8	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500155	SAMN26764397	IMP	=	0.5	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500155	SAMN26764397	TET	>	32	R	
Table_3.XLSX	Sheet1	JL043510201500155	SAMN26764397	NAL	=	64	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500155	SAMN26764397	CIP	=	0.25	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500155	SAMN26764397	AZM	<	4	S	
Table_3.XLSX	Sheet1	JL043510201500155	SAMN26764397	CHL	>	64	R	
Table_3.XLSX	Sheet1	JL043510201500155	SAMN26764397	GEN	<	1	S	
Table_3.XLSX	Sheet1	JL043510201500155	SAMN26764397	SXT	>	8/152	R	
Table_3.XLSX	Sheet1	JL043510201500128	SAMN26764398	AMP	>	64	R	
Table_3.XLSX	Sheet1	JL043510201500128	SAMN26764398	CAZ	<	1	S	
Table_3.XLSX	Sheet1	JL043510201500128	SAMN26764398	AMS	=	16/8	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500128	SAMN26764398	CFX	<	2	S	
Table_3.XLSX	Sheet1	JL043510201500128	SAMN26764398	CTX	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201500128	SAMN26764398	CFZ	=	8	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500128	SAMN26764398	IMP	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201500128	SAMN26764398	TET	>	32	R	
Table_3.XLSX	Sheet1	JL043510201500128	SAMN26764398	NAL	=	8	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500128	SAMN26764398	CIP	=	0.25	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500128	SAMN26764398	AZM	<	4	S	
Table_3.XLSX	Sheet1	JL043510201500128	SAMN26764398	CHL	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500128	SAMN26764398	GEN	<	1	S	
Table_3.XLSX	Sheet1	JL043510201500128	SAMN26764398	SXT	<	0.25/4.75	S	
Table_3.XLSX	Sheet1	JL043510201500120	SAMN26764399	AMP	<	2	S	
Table_3.XLSX	Sheet1	JL043510201500120	SAMN26764399	CAZ	<	1	S	
Table_3.XLSX	Sheet1	JL043510201500120	SAMN26764399	AMS	<	2/1	S	
Table_3.XLSX	Sheet1	JL043510201500120	SAMN26764399	CFX	<	2	S	
Table_3.XLSX	Sheet1	JL043510201500120	SAMN26764399	CTX	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201500120	SAMN26764399	CFZ	=	2	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500120	SAMN26764399	IMP	=	0.5	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500120	SAMN26764399	TET	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500120	SAMN26764399	NAL	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500120	SAMN26764399	CIP	<	0.03	S	
Table_3.XLSX	Sheet1	JL043510201500120	SAMN26764399	AZM	<	4	S	
Table_3.XLSX	Sheet1	JL043510201500120	SAMN26764399	CHL	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500120	SAMN26764399	GEN	<	1	S	
Table_3.XLSX	Sheet1	JL043510201500120	SAMN26764399	SXT	<	0.25/4.75	S	
Table_3.XLSX	Sheet1	JL043510201500105	SAMN26764400	AMP	>	64	R	
Table_3.XLSX	Sheet1	JL043510201500105	SAMN26764400	CAZ	=	2	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500105	SAMN26764400	AMS	=	32/16	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500105	SAMN26764400	CFX	<	2	S	
Table_3.XLSX	Sheet1	JL043510201500105	SAMN26764400	CTX	=	1	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500105	SAMN26764400	CFZ	>	16	R	
Table_3.XLSX	Sheet1	JL043510201500105	SAMN26764400	IMP	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201500105	SAMN26764400	TET	>	32	R	
Table_3.XLSX	Sheet1	JL043510201500105	SAMN26764400	NAL	=	8	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500105	SAMN26764400	CIP	=	0.25	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500105	SAMN26764400	AZM	>	64	R	
Table_3.XLSX	Sheet1	JL043510201500105	SAMN26764400	CHL	<	2	S	
Table_3.XLSX	Sheet1	JL043510201500105	SAMN26764400	GEN	<	1	S	
Table_3.XLSX	Sheet1	JL043510201500105	SAMN26764400	SXT	<	0.25/4.75	S	
Table_3.XLSX	Sheet1	JL043510201500096	SAMN26764401	AMP	<	2	S	
Table_3.XLSX	Sheet1	JL043510201500096	SAMN26764401	CAZ	<	1	S	
Table_3.XLSX	Sheet1	JL043510201500096	SAMN26764401	AMS	<	2/1	S	
Table_3.XLSX	Sheet1	JL043510201500096	SAMN26764401	CFX	<	2	S	
Table_3.XLSX	Sheet1	JL043510201500096	SAMN26764401	CTX	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201500096	SAMN26764401	CFZ	=	1	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500096	SAMN26764401	IMP	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201500096	SAMN26764401	TET	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500096	SAMN26764401	NAL	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500096	SAMN26764401	CIP	=	2	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500096	SAMN26764401	AZM	=	8	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500096	SAMN26764401	CHL	>	64	R	
Table_3.XLSX	Sheet1	JL043510201500096	SAMN26764401	GEN	>	32	R	
Table_3.XLSX	Sheet1	JL043510201500096	SAMN26764401	SXT	>	8/152	R	
Table_3.XLSX	Sheet1	JL043510201500095	SAMN26764402	AMP	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500095	SAMN26764402	CAZ	=	2	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500095	SAMN26764402	AMS	=	4/2	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500095	SAMN26764402	CFX	<	2	S	
Table_3.XLSX	Sheet1	JL043510201500095	SAMN26764402	CTX	=	0.5	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500095	SAMN26764402	CFZ	=	4	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500095	SAMN26764402	IMP	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201500095	SAMN26764402	TET	>	32	R	
Table_3.XLSX	Sheet1	JL043510201500095	SAMN26764402	NAL	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500095	SAMN26764402	CIP	=	0.06	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500095	SAMN26764402	AZM	<	4	S	
Table_3.XLSX	Sheet1	JL043510201500095	SAMN26764402	CHL	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500095	SAMN26764402	GEN	<	1	S	
Table_3.XLSX	Sheet1	JL043510201500095	SAMN26764402	SXT	<	0.25/4.75	S	
Table_3.XLSX	Sheet1	JL043510201500088	SAMN26764403	AMP	>	64	R	
Table_3.XLSX	Sheet1	JL043510201500088	SAMN26764403	CAZ	<	1	S	
Table_3.XLSX	Sheet1	JL043510201500088	SAMN26764403	AMS	=	32/16	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500088	SAMN26764403	CFX	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500088	SAMN26764403	CTX	=	0.5	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500088	SAMN26764403	CFZ	=	2	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500088	SAMN26764403	IMP	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201500088	SAMN26764403	TET	=	8	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500088	SAMN26764403	NAL	>	64	R	
Table_3.XLSX	Sheet1	JL043510201500088	SAMN26764403	CIP	=	0.125	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500088	SAMN26764403	AZM	=	8	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500088	SAMN26764403	CHL	=	8	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201500088	SAMN26764403	GEN	<	1	S	
Table_3.XLSX	Sheet1	JL043510201500088	SAMN26764403	SXT	<	0.25/4.75	S	
Table_3.XLSX	Sheet1	JL043510201400122	SAMN26764404	AMP	>	64	R	
Table_3.XLSX	Sheet1	JL043510201400122	SAMN26764404	CAZ	<	1	S	
Table_3.XLSX	Sheet1	JL043510201400122	SAMN26764404	AMS	=	32/16	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201400122	SAMN26764404	CFX	<	2	S	
Table_3.XLSX	Sheet1	JL043510201400122	SAMN26764404	CTX	>	8	R	
Table_3.XLSX	Sheet1	JL043510201400122	SAMN26764404	CFZ	>	16	R	
Table_3.XLSX	Sheet1	JL043510201400122	SAMN26764404	IMP	=	1	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201400122	SAMN26764404	TET	>	32	R	
Table_3.XLSX	Sheet1	JL043510201400122	SAMN26764404	NAL	=	16	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201400122	SAMN26764404	CIP	=	0.125	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201400122	SAMN26764404	AZM	=	64	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201400122	SAMN26764404	CHL	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201400122	SAMN26764404	GEN	<	1	S	
Table_3.XLSX	Sheet1	JL043510201400122	SAMN26764404	SXT	<	0.25/4.75	S	
Table_3.XLSX	Sheet1	JL043510201400119	SAMN26764405	AMP	>	64	R	
Table_3.XLSX	Sheet1	JL043510201400119	SAMN26764405	CAZ	<	1	S	
Table_3.XLSX	Sheet1	JL043510201400119	SAMN26764405	AMS	=	32/16	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201400119	SAMN26764405	CFX	<	2	S	
Table_3.XLSX	Sheet1	JL043510201400119	SAMN26764405	CTX	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201400119	SAMN26764405	CFZ	=	8	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201400119	SAMN26764405	IMP	=	1	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201400119	SAMN26764405	TET	>	32	R	
Table_3.XLSX	Sheet1	JL043510201400119	SAMN26764405	NAL	=	16	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201400119	SAMN26764405	CIP	=	0.25	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201400119	SAMN26764405	AZM	<	4	S	
Table_3.XLSX	Sheet1	JL043510201400119	SAMN26764405	CHL	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201400119	SAMN26764405	GEN	<	1	S	
Table_3.XLSX	Sheet1	JL043510201400119	SAMN26764405	SXT	<	0.25/4.75	S	
Table_3.XLSX	Sheet1	JL043510201400058	SAMN26764406	AMP	>	64	R	
Table_3.XLSX	Sheet1	JL043510201400058	SAMN26764406	CAZ	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201400058	SAMN26764406	AMS	=	16/8	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201400058	SAMN26764406	CFX	=	16	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201400058	SAMN26764406	CTX	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201400058	SAMN26764406	CFZ	=	2	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201400058	SAMN26764406	IMP	<	0.25	S	
Table_3.XLSX	Sheet1	JL043510201400058	SAMN26764406	TET	>	32	R	
Table_3.XLSX	Sheet1	JL043510201400058	SAMN26764406	NAL	>	64	R	
Table_3.XLSX	Sheet1	JL043510201400058	SAMN26764406	CIP	<	0.25	I	
Table_3.XLSX	Sheet1	JL043510201400058	SAMN26764406	AZM	<	4	S	
Table_3.XLSX	Sheet1	JL043510201400058	SAMN26764406	CHL	=	8	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL043510201400058	SAMN26764406	GEN	<	1	S	
Table_3.XLSX	Sheet1	JL043510201400058	SAMN26764406	SXT	<	0.25/4.75	S	
Table_3.XLSX	Sheet1	JL04351020140057	SAMN26764407	AMP	>	64	R	
Table_3.XLSX	Sheet1	JL04351020140057	SAMN26764407	CAZ	=	4	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL04351020140057	SAMN26764407	AMS	=	32/16	R	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL04351020140057	SAMN26764407	CFX	<	2	S	
Table_3.XLSX	Sheet1	JL04351020140057	SAMN26764407	CTX	<	0.25	S	
Table_3.XLSX	Sheet1	JL04351020140057	SAMN26764407	CFZ	=	1	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL04351020140057	SAMN26764407	IMP	<	0.25	S	
Table_3.XLSX	Sheet1	JL04351020140057	SAMN26764407	TET	>	32	R	
Table_3.XLSX	Sheet1	JL04351020140057	SAMN26764407	NAL	>	64	R	
Table_3.XLSX	Sheet1	JL04351020140057	SAMN26764407	CIP	=	0.125	I	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL04351020140057	SAMN26764407	AZM	=	8	S	mic_sign '=' inferred
Table_3.XLSX	Sheet1	JL04351020140057	SAMN26764407	CHL	<	2	S	
Table_3.XLSX	Sheet1	JL04351020140057	SAMN26764407	GEN	<	1	S	
Table_3.XLSX	Sheet1	JL04351020140057	SAMN26764407	SXT	<	0.25/4.75	S	
